MAE;predicted;real
13.160781580554865;14.939261338333042;17.77108434
13.160781580554865;85.88991987739989;98.04964539
13.160781580554865;51.29372815408644;33.5078534
13.160781580554865;10.508852061429293;2.4
13.160781580554865;36.920424368203776;33.18435754
13.160781580554865;107.74192205605787;100.0
13.160781580554865;96.70965172821097;100.0
13.160781580554865;63.518180763967365;100.0
13.160781580554865;107.37613596601601;97.08333333
13.160781580554865;32.86871592780191;14.78599222
13.160781580554865;39.022029250848455;100.0
13.160781580554865;0.8747050495516753;3.205128205
13.160781580554865;91.91056197731582;100.0
13.160781580554865;93.49959301350437;100.0
13.160781580554865;102.64380279180466;90.90909091
13.160781580554865;31.623183166067385;100.0
13.160781580554865;98.38128294781619;94.15807559999999
13.160781580554865;49.40919439479673;100.0
13.160781580554865;103.74223732654967;100.0
13.160781580554865;102.25407109769401;98.46416382
13.160781580554865;-0.16680949546949578;2.9972752039999997
13.160781580554865;29.813023802312713;8.90052356
13.160781580554865;71.482019125958;100.0
13.160781580554865;39.59123072236949;26.21359223
13.160781580554865;103.9346249327448;97.05882353
13.160781580554865;40.048160499551855;17.31843575
13.160781580554865;103.58435264062955;96.0
13.160781580554865;16.492359263771746;12.698412699999999
13.160781580554865;95.1405909883016;91.4893617
13.160781580554865;7.996536568881332;8.225616921
13.160781580554865;94.4168105464867;100.0
13.160781580554865;1.5064201698305233;4.60251046
13.160781580554865;78.35958451412505;98.77488515
13.160781580554865;79.53629587835347;100.0
13.160781580554865;8.216895246259602;2.602230483
13.160781580554865;98.57505997413693;100.0
13.160781580554865;84.74760361218908;100.0
13.160781580554865;99.53581221514919;94.57831325
13.160781580554865;37.767253850527496;15.98360656
13.160781580554865;95.03436879789771;83.94160584
13.160781580554865;3.949459418755471;5.291005291
13.160781580554865;17.993441469972808;12.82051282
13.160781580554865;68.8622177881084;21.55477032
13.160781580554865;9.855994853834853;11.885245900000001
13.160781580554865;0.7811692013915366;4.0
13.160781580554865;0.5929958989334885;2.9197080289999997
13.160781580554865;25.636086697422314;21.76470588
13.160781580554865;28.853707893334327;11.15702479
13.160781580554865;67.93265315141434;25.83333333
13.160781580554865;105.08574522938643;100.0
13.160781580554865;75.55053457873404;33.33333333
13.160781580554865;96.99438974713706;100.0
