MAE;predicted;real
10.17895015001065;40.19005748547918;25.83333333
10.17895015001065;1.4095591021615357;3.03030303
10.17895015001065;82.10806575979544;100.0
10.17895015001065;75.9427834166635;100.0
10.17895015001065;29.32070549893569;100.0
10.17895015001065;87.4228046313941;100.0
10.17895015001065;36.31407838427741;100.0
10.17895015001065;99.01905310010369;100.0
10.17895015001065;98.45967501341534;100.0
10.17895015001065;89.59171768291215;100.0
10.17895015001065;27.965745506250258;17.70428016
10.17895015001065;111.61530193264653;93.71727749
10.17895015001065;97.98386638028842;83.94160584
10.17895015001065;94.4201870150929;98.99328859
10.17895015001065;86.97945210188676;98.77488515
10.17895015001065;30.557004147012254;28.0952381
10.17895015001065;22.57050415357382;26.21359223
