MAE;predicted;real
9.382456711285537;1.9674074074074075;5.109489051000001
9.382456711285537;2.947460595446585;1.50862069
9.382456711285537;93.57241379310345;100.0
9.382456711285537;77.56689483509645;100.0
9.382456711285537;87.92019950124688;94.4741533
9.382456711285537;99.80952380952381;100.0
9.382456711285537;41.92418772563177;36.39240506
9.382456711285537;106.75227686703096;90.90909091
9.382456711285537;8.683284457478006;2.4
9.382456711285537;92.14852872489492;100.0
9.382456711285537;25.77777777777778;9.75177305
9.382456711285537;82.41882449650637;99.58158996
9.382456711285537;1.0;3.03030303
9.382456711285537;14.528462192013594;2.602230483
9.382456711285537;6.485639686684073;21.30584192
9.382456711285537;9.729032258064516;11.885245900000001
9.382456711285537;70.76432806324111;100.0
9.382456711285537;19.321350284962737;33.18435754
9.382456711285537;62.87437185929648;100.0
9.382456711285537;25.511194029850746;14.78599222
9.382456711285537;86.13430127041742;99.51219512
9.382456711285537;59.80830670926518;100.0
9.382456711285537;31.26550387596899;15.98360656
9.382456711285537;7.4176776429809355;6.310679612
9.382456711285537;0.0;2.9197080289999997
9.382456711285537;3.7243816254416964;4.2402826860000005
9.382456711285537;93.82314049586776;98.05825243
9.382456711285537;91.97356828193833;99.64664311
9.382456711285537;48.75922509225092;100.0
9.382456711285537;11.657804459691251;20.98009188
9.382456711285537;95.02441042614811;98.46416382
9.382456711285537;91.34025629695095;98.99328859
9.382456711285537;80.26360338573156;100.0
9.382456711285537;98.82103546677537;96.82539683
9.382456711285537;45.31230283911672;27.96709753
9.382456711285537;1.8951048951048952;4.60251046
9.382456711285537;43.682364247957715;54.60750853
9.382456711285537;102.71689497716895;97.08333333
9.382456711285537;85.53578431372549;100.0
9.382456711285537;30.682376043200787;37.58389262
9.382456711285537;63.11448598130841;40.24960998
9.382456711285537;10.012598425196849;5.291005291
9.382456711285537;46.654848046309695;35.86956522
9.382456711285537;9.479452054794521;19.34604905
9.382456711285537;83.4902411021814;100.0
9.382456711285537;94.00910470409711;91.4893617
9.382456711285537;90.54927302100162;83.94160584
9.382456711285537;4.9184060721062615;5.294117647
9.382456711285537;19.884026258205687;11.15702479
9.382456711285537;100.84418500224517;93.71727749
9.382456711285537;78.21792618629173;100.0
9.382456711285537;3.802469135802469;1.4869888480000002
