MAE;predicted;real
12.718570448363852;83.17731516988718;100.0
12.718570448363852;90.49306403873494;35.0177305
12.718570448363852;2.1976056815603457;21.95121951
12.718570448363852;5.4250268336774;6.008583691
12.718570448363852;5.682285604588321;7.936507937000001
12.718570448363852;92.02046509381768;88.8
12.718570448363852;82.17668048927061;100.0
12.718570448363852;45.05514710560108;33.5078534
12.718570448363852;60.48219857319838;21.55477032
12.718570448363852;32.81754633112964;15.65836299
12.718570448363852;124.0411898360412;94.24206816
12.718570448363852;2.7431083526407125;6.0606060610000005
12.718570448363852;110.0870644911969;88.01652893
12.718570448363852;66.01982775110295;100.0
12.718570448363852;4.704643322751812;1.4869888480000002
12.718570448363852;31.77561811638159;9.779614325
12.718570448363852;10.629200908859161;11.885245900000001
12.718570448363852;9.522630165102164;8.724832215
12.718570448363852;86.1865924945568;95.75892857
12.718570448363852;41.04135407304385;100.0
12.718570448363852;4.193676568055428;19.34604905
12.718570448363852;98.20485126891435;100.0
12.718570448363852;103.13394619425488;83.94160584
12.718570448363852;106.99176042317407;85.47008547
12.718570448363852;106.1924530371164;91.4893617
12.718570448363852;12.468695843416056;33.18435754
12.718570448363852;93.0776870244323;100.0
12.718570448363852;5.364662798855262;3.305785124
12.718570448363852;79.11686386456716;100.0
12.718570448363852;99.98140542251022;98.46416382
12.718570448363852;54.604962013590466;79.55307263
12.718570448363852;84.91483605706675;100.0
12.718570448363852;-3.0725343732714485;25.83333333
12.718570448363852;62.54548444309431;35.86956522
12.718570448363852;127.08834646074902;94.15807559999999
12.718570448363852;46.18226136722849;32.35294118
12.718570448363852;36.3461212277068;28.125
12.718570448363852;111.10424769630357;98.04964539
12.718570448363852;71.75088524357898;94.93534483
12.718570448363852;96.94998666841613;97.52066116
12.718570448363852;20.973288515253213;23.60515021
12.718570448363852;11.975330976447838;37.58389262
12.718570448363852;93.07888522620102;100.0
12.718570448363852;40.82260502481812;100.0
12.718570448363852;4.636387620147558;11.9047619
12.718570448363852;4.027777777777778;2.9197080289999997
12.718570448363852;69.18756690477511;100.0
12.718570448363852;93.98141706749028;99.64664311
12.718570448363852;116.75113468142675;94.28571429
12.718570448363852;9.031596084883219;5.291005291
12.718570448363852;22.920649230083377;8.90052356
12.718570448363852;109.01167605022115;94.73684211
