MAE;predicted;real
8.908162236198665;90.49571406716572;97.88359788
8.908162236198665;33.29139588023742;36.39240506
8.908162236198665;11.664785750418389;1.167315175
8.908162236198665;14.673970981474206;20.98009188
8.908162236198665;33.03810761521518;17.70428016
8.908162236198665;37.1214473076876;38.13229572
8.908162236198665;11.432753349759736;4.2402826860000005
8.908162236198665;77.7992424290876;79.55307263
8.908162236198665;30.47425463105781;23.60515021
8.908162236198665;92.64770946146234;100.0
8.908162236198665;108.01442586375126;88.8
8.908162236198665;17.01891171262796;9.779614325
8.908162236198665;11.820944632464345;12.34177215
8.908162236198665;7.330068683633337;5.294117647
8.908162236198665;1.694091522421442;2.9972752039999997
8.908162236198665;20.94196339606193;9.75177305
8.908162236198665;117.92434145654613;98.99328859
