MAE;predicted;real
15.525659644376052;9.285238035402111;15.65836299
15.525659644376052;4.70531348626778;6.310679612
15.525659644376052;14.499042049666233;19.34604905
15.525659644376052;50.55417755963123;94.93534483
15.525659644376052;92.4854913961633;100.0
15.525659644376052;22.701101734371854;20.98009188
15.525659644376052;49.97038482300579;100.0
15.525659644376052;52.25524789390173;100.0
15.525659644376052;-2.8290612794852086;2.564102564
15.525659644376052;57.47341547084086;24.33862434
15.525659644376052;97.70470385485;100.0
15.525659644376052;112.98973707617871;97.08333333
15.525659644376052;9.08782181914519;11.15702479
15.525659644376052;91.3109034555305;94.28571429
15.525659644376052;61.946944189605105;100.0
15.525659644376052;10.709528323534148;12.82051282
15.525659644376052;9.560082930832518;12.698412699999999
15.525659644376052;4.402304728532192;4.60251046
15.525659644376052;108.78915416851072;99.6099844
15.525659644376052;46.662782290673256;100.0
15.525659644376052;89.8819805640179;100.0
15.525659644376052;38.77330382922366;41.43192488
15.525659644376052;50.84254772493154;54.60750853
15.525659644376052;105.49981226388854;100.0
15.525659644376052;93.10914034005359;90.90909091
15.525659644376052;91.34417626311276;94.15807559999999
15.525659644376052;61.12288746145763;100.0
15.525659644376052;109.98496193220153;100.0
15.525659644376052;94.80693559574965;94.4741533
15.525659644376052;118.77958187405257;97.05882353
15.525659644376052;98.41837246675273;93.71727749
15.525659644376052;123.05362751534794;96.82539683
15.525659644376052;97.5987609675359;100.0
15.525659644376052;6.960855496467867;7.936507937000001
15.525659644376052;100.03371577154451;97.30046948
15.525659644376052;109.88568444298464;100.0
15.525659644376052;67.01366916458693;100.0
15.525659644376052;5.480313215585684;6.0606060610000005
15.525659644376052;99.93874894123972;100.0
15.525659644376052;66.85549867059078;95.01779359
15.525659644376052;100.13487282493288;91.66666667
15.525659644376052;3.0998640957981825;0.0
15.525659644376052;3.7637805639994664;1.50862069
15.525659644376052;61.99631263914025;100.0
15.525659644376052;61.01458579305535;100.0
15.525659644376052;61.95432917396445;94.84978541
15.525659644376052;51.066714191632414;95.75892857
15.525659644376052;26.818782009196788;33.18435754
15.525659644376052;133.66696827147456;98.99328859
15.525659644376052;25.006944828083224;37.80068729
15.525659644376052;53.56136842410882;100.0
15.525659644376052;52.03633398071176;25.83333333
