MAE;predicted;real
7.561825217477975;62.94955386908717;40.24960998
7.561825217477975;103.11211943348505;94.84978541
7.561825217477975;100.80244286644886;97.05882353
7.561825217477975;6.032281339617723;2.602230483
7.561825217477975;89.66791853890176;100.0
7.561825217477975;96.20824871419548;86.68478261
7.561825217477975;99.90255191321394;100.0
7.561825217477975;4.497880121384809;4.166666667
7.561825217477975;103.48110893974726;96.82539683
7.561825217477975;83.10458383591454;100.0
7.561825217477975;37.42793175725299;23.60515021
7.561825217477975;83.26081967863855;100.0
7.561825217477975;83.32135337749338;100.0
7.561825217477975;11.578346596952388;9.779614325
7.561825217477975;40.43598322524553;24.33862434
7.561825217477975;108.38879561882995;100.0
7.561825217477975;16.17388864777979;9.75177305
7.561825217477975;4.431438275436647;5.294117647
